investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV001453,12-11-2022,119551,SIP,3000,Pune,Pune,T30,36-45,Female,10.1,UPI,Pending
INV001454,15-03-2025,125362,SIP,50000,Delhi,Kolkata,T30,18-25,Male,25.7,Mandate,Verified
INV001454,28-11-2022,120509,SIP,3000,Delhi,Kolkata,T30,18-25,Male,25.7,UPI,Verified
INV001454,07-05-2022,125354,SIP,3000,Delhi,Kolkata,T30,18-25,Male,25.7,Cheque,Verified
INV001454,02-08-2024,125501,SIP,1000,Delhi,Kolkata,T30,18-25,Male,25.7,Cheque,Verified
INV001454,22-04-2024,120511,SIP,50000,Delhi,Kolkata,T30,18-25,Male,25.7,Mandate,Verified
INV001454,15-12-2022,119553,SIP,500,Delhi,Kolkata,T30,18-25,Male,25.7,UPI,Verified
INV001454,20-03-2025,125358,SIP,5000,Delhi,Kolkata,T30,18-25,Male,25.7,UPI,Verified
INV001454,19-03-2025,125360,Lumpsum,50000,Delhi,Kolkata,T30,18-25,Male,25.7,Cheque,Verified
INV001454,04-02-2023,118989,SIP,10000,Delhi,Kolkata,T30,18-25,Male,25.7,Net Banking,Verified
INV001454,03-01-2022,119555,SIP,3000,Delhi,Kolkata,T30,18-25,Male,25.7,UPI,Verified
INV001454,23-03-2024,119006,Lumpsum,100000,Delhi,Kolkata,T30,18-25,Male,25.7,UPI,Verified
INV001454,10-10-2025,125360,Redemption,2000,Delhi,Kolkata,T30,18-25,Male,25.7,Cheque,Verified
INV001454,04-06-2023,119849,SIP,100000,Delhi,Kolkata,T30,18-25,Male,25.7,UPI,Verified
INV001455,25-02-2022,120503,SIP,2000,Gujarat,Coimbatore,B30,26-35,Male,15.1,UPI,Verified
INV001455,06-01-2025,119006,Lumpsum,1000,Gujarat,Coimbatore,B30,26-35,Male,15.1,Mandate,Verified
INV001455,07-04-2024,120503,SIP,3000,Gujarat,Coimbatore,B30,26-35,Male,15.1,UPI,Verified
INV001455,23-04-2024,119847,SIP,3000,Gujarat,Coimbatore,B30,26-35,Male,15.1,UPI,Verified
INV001455,17-07-2022,119553,SIP,100000,Gujarat,Coimbatore,B30,26-35,Male,15.1,Mandate,Verified
INV001455,08-10-2023,120716,Redemption,10000,Gujarat,Coimbatore,B30,26-35,Male,15.1,Mandate,Verified
INV001456,07-12-2024,119555,SIP,10000,Karnataka,Patna,B30,46-55,Female,33.5,UPI,Verified
INV001456,15-06-2022,119849,SIP,50000,Karnataka,Patna,B30,46-55,Female,33.5,Net Banking,Verified
INV001456,31-12-2022,118989,SIP,3000,Karnataka,Patna,B30,46-55,Female,33.5,Mandate,Verified
INV001456,06-04-2022,120507,SIP,500,Karnataka,Patna,B30,46-55,Female,33.5,UPI,Verified
INV001456,03-11-2025,120503,Lumpsum,2000,Karnataka,Patna,B30,46-55,Female,33.5,Mandate,Verified
INV001456,11-12-2022,120505,SIP,50000,Karnataka,Patna,B30,46-55,Female,33.5,Cheque,Verified
INV001456,13-08-2024,125496,Redemption,500,Karnataka,Patna,B30,46-55,Female,33.5,Cheque,Verified
INV001456,12-11-2023,119002,Redemption,5000,Karnataka,Patna,B30,46-55,Female,33.5,UPI,Verified
INV001457,09-03-2022,120841,Lumpsum,2000,Gujarat,Surat,T30,46-55,Male,21.1,Mandate,Verified
INV001457,16-11-2025,119000,Redemption,500,Gujarat,Surat,T30,46-55,Male,21.1,Mandate,Verified
INV001457,14-03-2023,119002,Redemption,5000,Gujarat,Surat,T30,46-55,Male,21.1,UPI,Verified
INV001457,30-08-2022,125354,SIP,100000,Gujarat,Surat,T30,46-55,Male,21.1,UPI,Verified
INV001457,09-03-2022,125499,SIP,2000,Gujarat,Surat,T30,46-55,Male,21.1,Cheque,Verified
INV001457,05-11-2022,125356,Redemption,500,Gujarat,Surat,T30,46-55,Male,21.1,UPI,Verified
INV001458,01-04-2022,119849,SIP,5000,Karnataka,Ahmedabad,T30,36-45,Male,13.3,Cheque,Verified
INV001458,03-03-2022,125362,SIP,50000,Karnataka,Ahmedabad,T30,36-45,Male,13.3,UPI,Verified
INV001458,25-06-2023,119849,Redemption,25000,Karnataka,Ahmedabad,T30,36-45,Male,13.3,Cheque,Verified
INV001458,28-03-2024,119005,SIP,3000,Karnataka,Ahmedabad,T30,36-45,Male,13.3,Mandate,Verified
INV001458,12-03-2022,119849,SIP,1000,Karnataka,Ahmedabad,T30,36-45,Male,13.3,UPI,Verified
INV001458,06-05-2024,125354,Lumpsum,1000,Karnataka,Ahmedabad,T30,36-45,Male,13.3,Net Banking,Verified
INV001459,07-02-2023,119007,Redemption,10000,Gujarat,Ahmedabad,T30,36-45,Female,33.9,Mandate,Verified
INV001459,25-04-2022,125494,SIP,3000,Gujarat,Ahmedabad,T30,36-45,Female,33.9,Net Banking,Verified
INV001459,04-10-2025,120509,SIP,2000,Gujarat,Ahmedabad,T30,36-45,Female,33.9,Mandate,Verified
INV001459,08-06-2025,120503,SIP,500,Gujarat,Ahmedabad,T30,36-45,Female,33.9,Mandate,Verified
INV001459,02-10-2025,120509,SIP,25000,Gujarat,Ahmedabad,T30,36-45,Female,33.9,UPI,Verified
INV001459,01-11-2022,119009,Lumpsum,100000,Gujarat,Ahmedabad,T30,36-45,Female,33.9,Net Banking,Verified
INV001459,24-06-2023,120507,SIP,3000,Gujarat,Ahmedabad,T30,36-45,Female,33.9,Cheque,Verified
INV001459,02-04-2022,125496,SIP,500,Gujarat,Ahmedabad,T30,36-45,Female,33.9,Mandate,Verified
INV001459,10-08-2024,120503,SIP,2000,Gujarat,Ahmedabad,T30,36-45,Female,33.9,Cheque,Verified
INV001459,14-09-2025,125501,Lumpsum,100000,Gujarat,Ahmedabad,T30,36-45,Female,33.9,UPI,Verified
INV001459,08-11-2023,125497,SIP,500,Gujarat,Ahmedabad,T30,36-45,Female,33.9,Net Banking,Verified
INV001459,26-04-2024,120505,SIP,500,Gujarat,Ahmedabad,T30,36-45,Female,33.9,Mandate,Verified
INV001459,18-01-2023,119849,Lumpsum,5000,Gujarat,Ahmedabad,T30,36-45,Female,33.9,Net Banking,Verified
INV001460,02-01-2024,120841,SIP,500,Maharashtra,Surat,T30,36-45,Male,20.9,Cheque,Verified
INV001460,29-04-2025,120503,Lumpsum,50000,Maharashtra,Surat,T30,36-45,Male,20.9,Net Banking,Verified
INV001460,15-03-2024,125358,SIP,1000,Maharashtra,Surat,T30,36-45,Male,20.9,UPI,Verified
INV001460,10-10-2025,125362,Lumpsum,500,Maharashtra,Surat,T30,36-45,Male,20.9,Cheque,Verified
INV001460,26-05-2022,120716,SIP,50000,Maharashtra,Surat,T30,36-45,Male,20.9,Mandate,Verified
INV001460,07-11-2024,125360,SIP,1000,Maharashtra,Surat,T30,36-45,Male,20.9,UPI,Verified
INV001460,13-12-2023,119008,SIP,5000,Maharashtra,Surat,T30,36-45,Male,20.9,Mandate,Verified
INV001460,01-01-2023,119007,SIP,10000,Maharashtra,Surat,T30,36-45,Male,20.9,Mandate,Verified
INV001460,07-05-2025,120507,SIP,2000,Maharashtra,Surat,T30,36-45,Male,20.9,UPI,Verified
INV001460,25-09-2022,119008,SIP,100000,Maharashtra,Surat,T30,36-45,Male,20.9,Net Banking,Verified
INV001461,06-09-2024,120509,SIP,5000,Gujarat,Surat,T30,26-35,Female,31.5,Mandate,Verified
INV001461,09-04-2024,119553,Lumpsum,1000,Gujarat,Surat,T30,26-35,Female,31.5,UPI,Verified
INV001461,24-11-2022,125496,SIP,2000,Gujarat,Surat,T30,26-35,Female,31.5,Cheque,Verified
INV001461,01-12-2024,125358,Lumpsum,5000,Gujarat,Surat,T30,26-35,Female,31.5,Mandate,Verified
INV001461,29-01-2022,119001,Redemption,50000,Gujarat,Surat,T30,26-35,Female,31.5,Cheque,Verified
INV001461,19-03-2023,125358,SIP,500,Gujarat,Surat,T30,26-35,Female,31.5,UPI,Verified
INV001461,18-11-2024,120846,SIP,500,Gujarat,Surat,T30,26-35,Female,31.5,Mandate,Verified
INV001461,13-11-2024,125356,Lumpsum,25000,Gujarat,Surat,T30,26-35,Female,31.5,UPI,Verified
INV001461,22-12-2023,119006,SIP,500,Gujarat,Surat,T30,26-35,Female,31.5,Mandate,Verified
INV001462,15-02-2022,119000,Redemption,5000,West Bengal,Surat,T30,46-55,Female,12.7,Net Banking,Verified
INV001462,04-05-2024,125360,SIP,10000,West Bengal,Surat,T30,46-55,Female,12.7,UPI,Verified
INV001462,21-02-2022,118632,SIP,50000,West Bengal,Surat,T30,46-55,Female,12.7,UPI,Verified
INV001462,19-09-2024,119553,SIP,2000,West Bengal,Surat,T30,46-55,Female,12.7,Cheque,Verified
INV001462,18-02-2023,125501,SIP,500,West Bengal,Surat,T30,46-55,Female,12.7,Net Banking,Verified
INV001462,21-08-2024,125497,Redemption,100000,West Bengal,Surat,T30,46-55,Female,12.7,UPI,Verified
INV001462,21-02-2025,120503,SIP,1000,West Bengal,Surat,T30,46-55,Female,12.7,UPI,Verified
INV001462,15-07-2024,120841,SIP,100000,West Bengal,Surat,T30,46-55,Female,12.7,UPI,Verified
INV001462,29-10-2025,120716,SIP,1000,West Bengal,Surat,T30,46-55,Female,12.7,Mandate,Verified
INV001462,15-08-2023,120511,SIP,50000,West Bengal,Surat,T30,46-55,Female,12.7,Mandate,Verified
INV001462,10-03-2025,120717,Redemption,2000,West Bengal,Surat,T30,46-55,Female,12.7,UPI,Verified
INV001463,03-11-2023,125496,SIP,3000,West Bengal,Coimbatore,B30,26-35,Female,14.6,Mandate,Verified
INV001463,03-05-2024,125494,Redemption,50000,West Bengal,Coimbatore,B30,26-35,Female,14.6,UPI,Verified
INV001463,20-05-2023,125362,Redemption,3000,West Bengal,Coimbatore,B30,26-35,Female,14.6,Cheque,Verified
INV001463,15-03-2023,119847,SIP,2000,West Bengal,Coimbatore,B30,26-35,Female,14.6,UPI,Verified
INV001463,22-10-2025,119000,SIP,500,West Bengal,Coimbatore,B30,26-35,Female,14.6,Cheque,Verified
INV001463,25-06-2022,119009,SIP,3000,West Bengal,Coimbatore,B30,26-35,Female,14.6,Cheque,Verified
INV001463,25-10-2024,125354,Lumpsum,1000,West Bengal,Coimbatore,B30,26-35,Female,14.6,UPI,Verified
INV001463,23-09-2025,119002,SIP,100000,West Bengal,Coimbatore,B30,26-35,Female,14.6,Cheque,Verified
INV001463,02-11-2024,119551,Redemption,1000,West Bengal,Coimbatore,B30,26-35,Female,14.6,Cheque,Verified
INV001463,23-02-2025,118632,SIP,50000,West Bengal,Coimbatore,B30,26-35,Female,14.6,UPI,Verified
INV001463,03-07-2025,125356,SIP,25000,West Bengal,Coimbatore,B30,26-35,Female,14.6,Mandate,Verified
INV001463,29-12-2022,120511,SIP,10000,West Bengal,Coimbatore,B30,26-35,Female,14.6,Net Banking,Verified
INV001464,15-06-2023,125494,Lumpsum,5000,Karnataka,Ahmedabad,T30,36-45,Male,5.5,Mandate,Verified
INV001464,22-04-2023,125494,Lumpsum,1000,Karnataka,Ahmedabad,T30,36-45,Male,5.5,UPI,Verified
INV001464,15-01-2023,119847,SIP,1000,Karnataka,Ahmedabad,T30,36-45,Male,5.5,Net Banking,Verified
INV001464,15-12-2023,125358,SIP,50000,Karnataka,Ahmedabad,T30,36-45,Male,5.5,Net Banking,Verified
INV001464,13-04-2022,125354,Lumpsum,2000,Karnataka,Ahmedabad,T30,36-45,Male,5.5,Cheque,Verified
INV001465,17-07-2022,120841,Lumpsum,50000,Karnataka,Lucknow,B30,56+,Male,20.3,Net Banking,Verified
INV001465,09-12-2025,119092,Lumpsum,2000,Karnataka,Lucknow,B30,56+,Male,20.3,UPI,Verified
INV001465,24-01-2025,125362,SIP,500,Karnataka,Lucknow,B30,56+,Male,20.3,Net Banking,Verified
INV001465,29-04-2025,120848,SIP,10000,Karnataka,Lucknow,B30,56+,Male,20.3,UPI,Verified
INV001465,13-02-2023,119007,Lumpsum,10000,Karnataka,Lucknow,B30,56+,Male,20.3,Mandate,Verified
INV001465,10-01-2022,125360,Lumpsum,50000,Karnataka,Lucknow,B30,56+,Male,20.3,Net Banking,Verified
INV001465,02-11-2022,119006,Lumpsum,2000,Karnataka,Lucknow,B30,56+,Male,20.3,Mandate,Verified
INV001465,17-09-2023,119000,SIP,100000,Karnataka,Lucknow,B30,56+,Male,20.3,UPI,Verified
INV001466,31-01-2023,119006,SIP,3000,Tamil Nadu,Mumbai,T30,56+,Male,29.9,Cheque,Verified
INV001466,24-12-2025,120841,Redemption,2000,Tamil Nadu,Mumbai,T30,56+,Male,29.9,Net Banking,Verified
INV001466,29-03-2024,125360,SIP,10000,Tamil Nadu,Mumbai,T30,56+,Male,29.9,UPI,Verified
INV001466,21-04-2024,125356,Lumpsum,25000,Tamil Nadu,Mumbai,T30,56+,Male,29.9,Cheque,Verified
INV001466,24-11-2025,119002,SIP,1000,Tamil Nadu,Mumbai,T30,56+,Male,29.9,UPI,Verified
INV001467,21-06-2025,119007,SIP,3000,Kerala,Pune,T30,46-55,Male,34.0,Cheque,Verified
INV001467,16-02-2024,125501,Redemption,500,Kerala,Pune,T30,46-55,Male,34.0,Mandate,Verified
INV001467,11-04-2024,118632,SIP,1000,Kerala,Pune,T30,46-55,Male,34.0,UPI,Verified
INV001467,09-02-2023,120509,SIP,5000,Kerala,Pune,T30,46-55,Male,34.0,Net Banking,Verified
INV001467,17-03-2025,119006,SIP,100000,Kerala,Pune,T30,46-55,Male,34.0,UPI,Verified
INV001467,16-08-2023,125358,Lumpsum,5000,Kerala,Pune,T30,46-55,Male,34.0,UPI,Verified
INV001467,05-07-2023,120846,SIP,50000,Kerala,Pune,T30,46-55,Male,34.0,UPI,Verified
INV001467,31-08-2023,119008,SIP,1000,Kerala,Pune,T30,46-55,Male,34.0,Mandate,Verified
INV001468,11-07-2023,119849,SIP,2000,Tamil Nadu,Ahmedabad,T30,26-35,Male,26.6,UPI,Verified
INV001468,25-10-2022,125354,SIP,50000,Tamil Nadu,Ahmedabad,T30,26-35,Male,26.6,Net Banking,Verified
INV001468,26-09-2022,125354,Redemption,2000,Tamil Nadu,Ahmedabad,T30,26-35,Male,26.6,Mandate,Verified
INV001468,28-01-2023,119002,SIP,3000,Tamil Nadu,Ahmedabad,T30,26-35,Male,26.6,Cheque,Verified
INV001469,01-11-2023,125354,SIP,100000,Gujarat,Chennai,T30,18-25,Male,14.4,UPI,Verified
INV001469,25-04-2025,119553,Redemption,50000,Gujarat,Chennai,T30,18-25,Male,14.4,UPI,Verified
INV001469,19-02-2025,120848,SIP,3000,Gujarat,Chennai,T30,18-25,Male,14.4,Cheque,Verified
INV001469,26-02-2023,125358,SIP,2000,Gujarat,Chennai,T30,18-25,Male,14.4,Mandate,Verified
INV001469,27-07-2022,119551,SIP,1000,Gujarat,Chennai,T30,18-25,Male,14.4,Net Banking,Verified
INV001469,01-03-2023,120848,SIP,50000,Gujarat,Chennai,T30,18-25,Male,14.4,UPI,Verified
INV001470,22-12-2025,120507,SIP,50000,West Bengal,Vadodara,B30,36-45,Female,9.1,UPI,Pending
INV001470,27-11-2025,120511,SIP,25000,West Bengal,Vadodara,B30,36-45,Female,9.1,Cheque,Pending
INV001470,11-10-2025,119092,Lumpsum,2000,West Bengal,Vadodara,B30,36-45,Female,9.1,UPI,Pending
INV001470,05-02-2023,125499,SIP,3000,West Bengal,Vadodara,B30,36-45,Female,9.1,Mandate,Pending
INV001470,10-07-2025,120841,SIP,5000,West Bengal,Vadodara,B30,36-45,Female,9.1,Net Banking,Pending
INV001470,09-03-2023,125358,Redemption,500,West Bengal,Vadodara,B30,36-45,Female,9.1,UPI,Pending
INV001470,25-10-2023,118991,SIP,2000,West Bengal,Vadodara,B30,36-45,Female,9.1,Mandate,Pending
INV001470,20-04-2024,119004,Redemption,10000,West Bengal,Vadodara,B30,36-45,Female,9.1,UPI,Pending
INV001470,12-11-2025,119847,SIP,2000,West Bengal,Vadodara,B30,36-45,Female,9.1,Mandate,Pending
INV001471,02-02-2025,120503,SIP,3000,Andhra Pradesh,Coimbatore,B30,56+,Male,9.3,Cheque,Verified
INV001471,14-09-2023,125499,Lumpsum,3000,Andhra Pradesh,Coimbatore,B30,56+,Male,9.3,UPI,Verified
INV001471,12-10-2025,119005,Lumpsum,2000,Andhra Pradesh,Coimbatore,B30,56+,Male,9.3,Cheque,Verified
INV001471,07-11-2025,125354,Redemption,50000,Andhra Pradesh,Coimbatore,B30,56+,Male,9.3,Cheque,Verified
INV001472,07-05-2025,119008,SIP,2000,Kerala,Pune,T30,18-25,Male,27.2,UPI,Pending
INV001472,12-09-2023,120848,SIP,3000,Kerala,Pune,T30,18-25,Male,27.2,Mandate,Pending
INV001472,25-11-2023,125354,SIP,25000,Kerala,Pune,T30,18-25,Male,27.2,UPI,Pending
INV001472,25-11-2024,119555,SIP,5000,Kerala,Pune,T30,18-25,Male,27.2,UPI,Pending
INV001472,28-04-2024,120850,SIP,3000,Kerala,Pune,T30,18-25,Male,27.2,Mandate,Pending
INV001472,17-06-2022,119555,SIP,1000,Kerala,Pune,T30,18-25,Male,27.2,Mandate,Pending
INV001472,23-01-2022,120848,SIP,5000,Kerala,Pune,T30,18-25,Male,27.2,UPI,Pending
INV001472,09-04-2023,120511,SIP,50000,Kerala,Pune,T30,18-25,Male,27.2,Mandate,Pending
INV001472,30-09-2025,125358,Lumpsum,1000,Kerala,Pune,T30,18-25,Male,27.2,Mandate,Pending
INV001472,10-06-2022,125494,Lumpsum,500,Kerala,Pune,T30,18-25,Male,27.2,Net Banking,Pending
INV001472,17-09-2024,125497,Lumpsum,10000,Kerala,Pune,T30,18-25,Male,27.2,Cheque,Pending
INV001473,18-12-2024,119008,SIP,100000,Delhi,Delhi,T30,36-45,Male,20.7,UPI,Verified
INV001473,19-09-2025,120509,Redemption,50000,Delhi,Delhi,T30,36-45,Male,20.7,Mandate,Verified
INV001473,15-10-2022,119008,Lumpsum,3000,Delhi,Delhi,T30,36-45,Male,20.7,Mandate,Verified
INV001474,09-06-2025,120846,SIP,10000,Gujarat,Surat,T30,26-35,Male,11.2,Cheque,Verified
INV001474,05-08-2022,120509,Lumpsum,25000,Gujarat,Surat,T30,26-35,Male,11.2,Cheque,Verified
INV001474,19-07-2025,120511,SIP,100000,Gujarat,Surat,T30,26-35,Male,11.2,Cheque,Verified
INV001474,28-02-2024,125496,Lumpsum,1000,Gujarat,Surat,T30,26-35,Male,11.2,Net Banking,Verified
INV001474,30-01-2022,120716,Redemption,50000,Gujarat,Surat,T30,26-35,Male,11.2,UPI,Verified
INV001474,31-07-2025,119553,SIP,100000,Gujarat,Surat,T30,26-35,Male,11.2,UPI,Verified
INV001475,30-07-2022,119555,SIP,5000,Rajasthan,Mumbai,T30,18-25,Male,36.8,Net Banking,Verified
INV001475,16-12-2025,120717,Redemption,100000,Rajasthan,Mumbai,T30,18-25,Male,36.8,Net Banking,Verified
INV001475,11-04-2022,120717,Redemption,1000,Rajasthan,Mumbai,T30,18-25,Male,36.8,Mandate,Verified
INV001475,15-09-2022,120509,Lumpsum,500,Rajasthan,Mumbai,T30,18-25,Male,36.8,Net Banking,Verified
INV001475,31-07-2023,125499,Lumpsum,10000,Rajasthan,Mumbai,T30,18-25,Male,36.8,Mandate,Verified
INV001475,21-04-2025,118632,Redemption,3000,Rajasthan,Mumbai,T30,18-25,Male,36.8,Net Banking,Verified
INV001475,02-07-2022,125496,SIP,10000,Rajasthan,Mumbai,T30,18-25,Male,36.8,Net Banking,Verified
INV001475,13-09-2025,118632,Redemption,25000,Rajasthan,Mumbai,T30,18-25,Male,36.8,Net Banking,Verified
INV001475,14-03-2024,120846,Lumpsum,100000,Rajasthan,Mumbai,T30,18-25,Male,36.8,UPI,Verified
INV001475,23-03-2023,119002,SIP,500,Rajasthan,Mumbai,T30,18-25,Male,36.8,Net Banking,Verified
INV001476,07-03-2023,119847,Redemption,5000,Uttar Pradesh,Chennai,T30,26-35,Female,30.0,Cheque,Verified
INV001476,25-05-2024,119001,Redemption,50000,Uttar Pradesh,Chennai,T30,26-35,Female,30.0,UPI,Verified
INV001476,25-09-2023,120846,SIP,5000,Uttar Pradesh,Chennai,T30,26-35,Female,30.0,Cheque,Verified
INV001476,03-12-2025,119553,Redemption,50000,Uttar Pradesh,Chennai,T30,26-35,Female,30.0,Cheque,Verified
INV001477,12-01-2024,119002,Lumpsum,500,Telangana,Kolkata,T30,18-25,Female,23.8,Cheque,Verified
INV001477,31-10-2022,119847,SIP,3000,Telangana,Kolkata,T30,18-25,Female,23.8,Net Banking,Verified
INV001477,10-04-2023,119001,Lumpsum,2000,Telangana,Kolkata,T30,18-25,Female,23.8,UPI,Verified
INV001477,12-05-2024,125362,SIP,50000,Telangana,Kolkata,T30,18-25,Female,23.8,Cheque,Verified
INV001477,15-10-2024,125354,SIP,50000,Telangana,Kolkata,T30,18-25,Female,23.8,Mandate,Verified
INV001477,26-08-2022,119555,SIP,50000,Telangana,Kolkata,T30,18-25,Female,23.8,UPI,Verified
INV001477,28-07-2025,125360,Redemption,2000,Telangana,Kolkata,T30,18-25,Female,23.8,Net Banking,Verified
INV001477,12-12-2023,120846,Redemption,50000,Telangana,Kolkata,T30,18-25,Female,23.8,Net Banking,Verified
INV001477,27-01-2024,118632,Lumpsum,10000,Telangana,Kolkata,T30,18-25,Female,23.8,Cheque,Verified
INV001477,03-12-2024,119009,SIP,50000,Telangana,Kolkata,T30,18-25,Female,23.8,Cheque,Verified
INV001477,08-09-2025,125494,Redemption,100000,Telangana,Kolkata,T30,18-25,Female,23.8,Net Banking,Verified
INV001477,07-01-2025,125501,SIP,500,Telangana,Kolkata,T30,18-25,Female,23.8,UPI,Verified
INV001477,27-05-2025,119006,Lumpsum,500,Telangana,Kolkata,T30,18-25,Female,23.8,UPI,Verified
INV001477,02-12-2024,125360,SIP,3000,Telangana,Kolkata,T30,18-25,Female,23.8,Net Banking,Verified
INV001478,26-03-2023,120841,SIP,25000,Andhra Pradesh,Jaipur,T30,18-25,Male,10.3,Cheque,Verified
INV001478,14-12-2025,120716,SIP,1000,Andhra Pradesh,Jaipur,T30,18-25,Male,10.3,UPI,Verified
INV001478,26-05-2022,125499,SIP,3000,Andhra Pradesh,Jaipur,T30,18-25,Male,10.3,Net Banking,Verified
INV001478,09-03-2022,119007,Lumpsum,3000,Andhra Pradesh,Jaipur,T30,18-25,Male,10.3,Mandate,Verified
INV001478,08-03-2024,119847,SIP,5000,Andhra Pradesh,Jaipur,T30,18-25,Male,10.3,UPI,Verified
INV001478,31-01-2025,119553,Lumpsum,5000,Andhra Pradesh,Jaipur,T30,18-25,Male,10.3,Net Banking,Verified
INV001478,09-03-2022,118991,SIP,50000,Andhra Pradesh,Jaipur,T30,18-25,Male,10.3,Net Banking,Verified
INV001478,22-11-2022,119001,Lumpsum,2000,Andhra Pradesh,Jaipur,T30,18-25,Male,10.3,UPI,Verified
INV001478,16-02-2023,119553,SIP,25000,Andhra Pradesh,Jaipur,T30,18-25,Male,10.3,Mandate,Verified
INV001478,01-06-2024,120509,SIP,500,Andhra Pradesh,Jaipur,T30,18-25,Male,10.3,UPI,Verified
INV001478,16-07-2024,120511,Redemption,500,Andhra Pradesh,Jaipur,T30,18-25,Male,10.3,Cheque,Verified
INV001479,20-03-2024,125499,SIP,500,Delhi,Nagpur,B30,46-55,Male,10.5,Cheque,Verified
INV001479,03-08-2023,119551,Lumpsum,2000,Delhi,Nagpur,B30,46-55,Male,10.5,UPI,Verified
INV001479,13-04-2023,119849,Lumpsum,100000,Delhi,Nagpur,B30,46-55,Male,10.5,UPI,Verified
INV001479,13-01-2024,120503,SIP,5000,Delhi,Nagpur,B30,46-55,Male,10.5,UPI,Verified
INV001479,29-12-2025,119092,Lumpsum,3000,Delhi,Nagpur,B30,46-55,Male,10.5,UPI,Verified
INV001479,17-11-2024,119847,Redemption,25000,Delhi,Nagpur,B30,46-55,Male,10.5,UPI,Verified
INV001479,12-10-2022,118632,Redemption,1000,Delhi,Nagpur,B30,46-55,Male,10.5,UPI,Verified
INV001479,13-10-2023,120841,SIP,10000,Delhi,Nagpur,B30,46-55,Male,10.5,Cheque,Verified
INV001479,28-02-2022,125497,SIP,500,Delhi,Nagpur,B30,46-55,Male,10.5,Cheque,Verified
INV001479,10-11-2025,125499,SIP,3000,Delhi,Nagpur,B30,46-55,Male,10.5,UPI,Verified
INV001479,11-07-2022,118991,Lumpsum,10000,Delhi,Nagpur,B30,46-55,Male,10.5,Net Banking,Verified
INV001479,13-10-2025,120511,SIP,3000,Delhi,Nagpur,B30,46-55,Male,10.5,Cheque,Verified
INV001479,17-03-2025,118632,SIP,25000,Delhi,Nagpur,B30,46-55,Male,10.5,Net Banking,Verified
INV001480,19-06-2025,119551,SIP,50000,Tamil Nadu,Surat,T30,36-45,Male,37.7,Cheque,Verified
INV001480,09-10-2024,125499,Lumpsum,1000,Tamil Nadu,Surat,T30,36-45,Male,37.7,Net Banking,Verified
INV001480,04-10-2023,120509,Redemption,500,Tamil Nadu,Surat,T30,36-45,Male,37.7,Net Banking,Verified
INV001480,04-08-2023,125494,Lumpsum,5000,Tamil Nadu,Surat,T30,36-45,Male,37.7,UPI,Verified
INV001480,05-02-2023,125356,SIP,25000,Tamil Nadu,Surat,T30,36-45,Male,37.7,Cheque,Verified
INV001481,28-03-2022,125356,SIP,500,Kerala,Pune,T30,56+,Male,28.1,Cheque,Verified
INV001481,14-02-2023,118632,Redemption,5000,Kerala,Pune,T30,56+,Male,28.1,UPI,Verified
INV001481,27-08-2023,120841,SIP,1000,Kerala,Pune,T30,56+,Male,28.1,UPI,Verified
INV001481,29-08-2022,119555,SIP,2000,Kerala,Pune,T30,56+,Male,28.1,Mandate,Verified
INV001481,17-09-2025,125496,SIP,10000,Kerala,Pune,T30,56+,Male,28.1,Cheque,Verified
INV001481,26-03-2022,120846,SIP,1000,Kerala,Pune,T30,56+,Male,28.1,Cheque,Verified
INV001481,13-05-2023,120507,SIP,50000,Kerala,Pune,T30,56+,Male,28.1,Mandate,Verified
INV001481,30-10-2025,119000,SIP,3000,Kerala,Pune,T30,56+,Male,28.1,UPI,Verified
INV001481,07-08-2023,120717,SIP,25000,Kerala,Pune,T30,56+,Male,28.1,Mandate,Verified
INV001481,16-08-2022,119005,SIP,5000,Kerala,Pune,T30,56+,Male,28.1,UPI,Verified
INV001482,24-09-2025,120846,Redemption,1000,Delhi,Mumbai,T30,56+,Male,13.7,UPI,Verified
INV001482,27-03-2023,119092,Redemption,10000,Delhi,Mumbai,T30,56+,Male,13.7,Mandate,Verified
INV001482,02-08-2024,119003,SIP,50000,Delhi,Mumbai,T30,56+,Male,13.7,UPI,Verified
INV001482,16-09-2025,119551,Redemption,50000,Delhi,Mumbai,T30,56+,Male,13.7,UPI,Verified
INV001482,12-11-2022,125358,Redemption,100000,Delhi,Mumbai,T30,56+,Male,13.7,Cheque,Verified
INV001482,09-05-2023,125362,Redemption,5000,Delhi,Mumbai,T30,56+,Male,13.7,Mandate,Verified
INV001482,13-01-2022,125494,SIP,2000,Delhi,Mumbai,T30,56+,Male,13.7,Mandate,Verified
INV001482,30-05-2025,120848,SIP,5000,Delhi,Mumbai,T30,56+,Male,13.7,Net Banking,Verified
INV001482,16-05-2024,118991,SIP,10000,Delhi,Mumbai,T30,56+,Male,13.7,UPI,Verified
INV001483,13-07-2024,118989,Redemption,5000,Pune,Vadodara,B30,18-25,Female,3.7,Mandate,Verified
INV001483,25-05-2023,119007,Redemption,50000,Pune,Vadodara,B30,18-25,Female,3.7,Mandate,Verified
INV001483,29-11-2022,118991,SIP,100000,Pune,Vadodara,B30,18-25,Female,3.7,UPI,Verified
